NUMERO;PROMEDIO_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_LENGUA_UNO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NOTA_LOG_UNO;VECES_LOG_UNO;CREDITOS_LOG_UNO;NOTA_GOPERACIONES;VECES_GOPERACIONES;CREDITOS_GOPERACIONES;NOTA_CALIDAD_DOS;VECES_CALIDAD_DOS;CREDITOS_CALIDAD_DOS;NOTA_GAMBIENTAL;VECES_GAMBIENTAL;CREDITOS_GAMBIENTAL;NOTA_LENGUA_DOS;VECES_LENGUA_DOS;CREDITOS_LENGUA_DOS;NOTA_CONTEXTO;VECES_CONTEXTO;CREDITOS_CONTEXTO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_EI_SIETE;VECES_EI_SIETE;CREDITOS_EI_SIETE;RENDIMIENTO_NUEVE
1731;34.64705882352941;0;33.8235294117647;38.0;32.15625;30.0;35.4;5;0.0;35.0;43.0;0.0;30.666666666666668;0;2;2;0;1;1;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;46.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1733;38.76470588235294;48;42.05882352941177;50.0;39.8235294117647;47.0;43.76923076923077;7;44.0;44.0;41.0;48.0;40.81818181818182;0;10;10;0;5;5;0;1;46.0;1;2;42.0;1;3;47.0;1;2;0;0;2;50.0;1;2;37.0;1;1;0.0;0;2;0.0;0;2;3
1734;31.533333333333335;0;35.8235294117647;43.0;31.77777777777778;30.0;34.166666666666664;3;0.0;40.0;0.0;0.0;32.0;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;3
1738;35.333333333333336;0;31.5;47.0;31.03125;43.0;35.25;4;44.0;38.0;0.0;0.0;25.875;0;7;7;0;3;2;1;2;32.0;1;2;25.0;1;3;0.0;0;2;0;0;2;34.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1740;37.705882352941174;0;35.05882352941177;39.5;35.25;33.0;36.416666666666664;6;40.0;45.0;0.0;0.0;33.333333333333336;0;8;8;0;4;4;0;1;32.0;1;2;32.0;1;3;46.0;1;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;2
1742;39.05882352941177;42;39.705882352941174;48.0;41.13333333333333;50.0;37.9;5;39.0;46.0;0.0;0.0;36.54545454545455;0;10;10;0;5;5;0;1;39.0;1;2;30.0;1;3;47.0;1;2;0;0;2;47.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;2
1744;33.9;0;37.029411764705884;46.0;37.9;35.0;35.0;4;38.0;41.0;0.0;0.0;34.875;0;7;7;0;4;4;0;1;32.0;1;2;0.0;0;3;47.0;1;2;0;0;2;37.0;1;2;47.0;1;1;0.0;0;2;0.0;0;2;2
1745;36.529411764705884;0;36.35294117647059;48.0;33.2;48.0;34.7;5;36.0;39.0;36.0;0.0;32.888888888888886;0;8;8;0;4;4;0;1;35.0;1;2;30.0;1;3;0.0;0;2;0;0;2;45.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;2
1747;42.588235294117645;0;36.970588235294116;38.0;37.93333333333333;40.0;36.375;4;43.0;38.0;0.0;0.0;23.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;46.0;1;1;0.0;0;2;0.0;0;2;3
1748;36.96666666666667;0;37.733333333333334;0.0;36.607142857142854;36.0;43.45454545454545;6;0.0;42.0;43.0;47.0;21.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;3
1749;35.53333333333333;0;29.9;0.0;34.4;31.0;27.75;2;0.0;36.0;0.0;0.0;20.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;41.0;1;1;0.0;0;2;0.0;0;2;1
1752;36.0;0;27.642857142857142;0.0;36.4;42.0;0.0;0;0.0;0.0;0.0;0.0;24.25;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;30.0;1;2;37.0;1;1;0.0;0;2;0.0;0;2;1
1759;38.294117647058826;0;39.05882352941177;45.0;38.8235294117647;44.0;38.6;5;46.0;43.0;39.0;0.0;31.61111111111111;1;11;8;3;4;3;1;1;33.0;1;2;28.5;2;3;45.0;1;2;0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;2
1762;34.96666666666667;0;36.266666666666666;0.0;31.166666666666668;36.0;32.75;2;0.0;0.0;0.0;0.0;23.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;2
1763;39.05882352941177;0;37.1764705882353;36.0;34.7;35.0;31.6;2;0.0;41.0;0.0;0.0;28.75;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;35.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;1
1764;31.266666666666666;0;37.26470588235294;43.0;29.375;35.0;35.125;4;40.0;41.0;0.0;0.0;28.166666666666668;0;5;5;0;3;3;0;2;31.0;1;2;0.0;0;3;0.0;0;2;0;0;2;35.0;1;2;37.0;1;1;0.0;0;2;0.0;0;2;3
1766;33.333333333333336;0;34.4;0.0;37.625;36.0;35.0;3;0.0;42.0;0.0;0.0;23.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;3
1770;33.11764705882353;0;35.05882352941177;41.0;32.6875;30.0;35.75;4;42.0;39.0;0.0;0.0;33.333333333333336;0;5;5;0;3;3;0;1;36.0;1;2;0.0;0;3;0.0;0;2;0;0;2;42.0;1;2;44.0;1;1;0.0;0;2;0.0;0;2;1
1771;37.8;0;34.94117647058823;43.0;37.705882352941174;34.0;37.083333333333336;6;43.0;40.0;38.0;0.0;34.36363636363637;0;10;10;0;5;5;0;1;35.0;1;2;31.0;1;3;45.0;1;2;0;0;2;42.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;1
1774;34.766666666666666;0;30.428571428571427;0.0;26.928571428571427;31.0;30.4;2;0.0;36.0;0.0;0.0;29.333333333333332;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;44.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1776;40.23529411764706;48;34.970588235294116;45.0;34.166666666666664;33.0;37.1;5;41.0;42.0;39.0;0.0;32.666666666666664;0;5;5;0;3;3;0;1;34.0;1;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;2
1777;38.26470588235294;0;33.857142857142854;0.0;33.294117647058826;27.0;36.75;4;0.0;43.0;41.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1778;37.13333333333333;0;35.2;36.0;20.0;0.0;21.5;1;0.0;0.0;0.0;0.0;31.75;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;40.0;1;2;47.0;1;1;0.0;0;2;0.0;0;2;1
1780;32.03333333333333;0;37.23529411764706;42.0;33.25;30.0;29.125;3;0.0;37.0;39.0;0.0;33.5;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;3;42.0;1;2;0;0;2;35.0;1;2;47.0;1;1;0.0;0;2;0.0;0;2;3
1781;36.8235294117647;45;40.470588235294116;45.0;36.411764705882355;30.0;40.0;6;45.0;46.0;44.0;0.0;36.09090909090909;0;10;10;0;5;5;0;1;47.0;1;2;30.0;1;3;43.0;1;2;0;0;2;42.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;2
1785;33.03333333333333;0;32.55882352941177;41.0;29.0;36.0;34.875;4;39.0;42.0;0.0;0.0;36.0;0;4;4;0;2;2;0;1;0.0;0;2;0.0;0;3;45.0;1;2;0;0;2;45.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2
1787;34.26470588235294;0;36.64705882352941;50.0;36.0;36.0;37.2;5;39.0;43.0;0.0;0.0;35.75;0;7;7;0;4;4;0;1;31.0;1;2;0.0;0;3;46.0;1;2;0;0;2;47.0;1;2;38.0;1;1;0.0;0;2;0.0;0;2;4
1789;37.76470588235294;0;39.55882352941177;45.0;38.8235294117647;34.0;40.416666666666664;6;45.0;45.0;46.0;0.0;35.81818181818182;0;10;10;0;5;5;0;1;32.0;1;2;41.0;1;3;41.0;1;2;0;0;2;41.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;1
1792;37.411764705882355;47;36.8125;43.0;34.76470588235294;34.0;35.75;6;44.0;41.0;37.0;0.0;31.0;0;10;10;0;5;5;0;1;34.0;1;2;30.0;1;3;40.0;1;2;0;0;2;32.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;2
1793;31.733333333333334;0;34.5;0.0;26.666666666666668;40.0;30.166666666666668;3;0.0;30.0;0.0;0.0;19.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;38.0;1;1;0.0;0;2;0.0;0;2;1
1794;39.529411764705884;0;37.266666666666666;0.0;36.3235294117647;38.0;34.8;5;0.0;36.0;40.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1796;37.35294117647059;0;36.411764705882355;45.0;31.3125;30.5;35.5;5;37.0;41.0;44.0;0.0;32.5;1;9;7;2;4;3;1;1;22.5;2;2;0.0;0;3;46.0;1;2;0;0;2;45.0;1;2;33.0;1;1;0.0;0;2;0.0;0;2;1
1797;35.03333333333333;0;30.764705882352942;40.0;25.0;28.5;33.5;3;0.0;38.0;0.0;0.0;35.333333333333336;0;5;5;0;3;3;0;1;0.0;0;2;0.0;0;3;41.0;1;2;0;0;2;41.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;2
1800;34.56666666666667;0;31.766666666666666;0.0;29.678571428571427;30.0;34.166666666666664;3;0.0;41.0;43.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1801;32.96666666666667;0;36.46666666666667;0.0;28.8;36.0;32.0;2;0.0;41.0;39.0;0.0;21.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;1
1809;41.6;0;35.86666666666667;0.0;35.9;34.0;34.166666666666664;3;0.0;42.0;0.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1810;39.23529411764706;50;41.23529411764706;47.0;38.8235294117647;44.0;38.54545454545455;5;46.0;43.0;44.0;0.0;28.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;43.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1813;45.705882352941174;0;44.529411764705884;48.0;45.05882352941177;50.0;43.63636363636363;6;45.0;44.0;0.0;34.0;40.25;0;7;7;0;3;3;0;1;49.0;1;2;44.0;1;3;0.0;0;2;0;0;2;46.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1814;33.38235294117647;0;37.35294117647059;35.0;36.0;34.5;32.833333333333336;3;41.0;0.0;0.0;0.0;29.333333333333332;0;2;2;0;1;1;0;2;44.0;1;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;4
1815;35.766666666666666;0;35.86666666666667;0.0;37.857142857142854;39.0;33.333333333333336;3;0.0;40.0;0.0;0.0;19.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;39.0;1;1;0.0;0;2;0.0;0;2;4
1817;32.86666666666667;0;40.857142857142854;45.0;40.42857142857143;39.0;28.5;2;0.0;0.0;0.0;0.0;22.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;1
1818;41.23529411764706;0;37.03333333333333;45.0;37.0;35.0;21.0;1;0.0;0.0;0.0;0.0;33.25;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;47.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;3
1819;45.0;44;43.411764705882355;47.0;42.411764705882355;47.0;38.72727272727273;5;44.0;44.0;42.0;0.0;28.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;43.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1820;36.529411764705884;0;36.794117647058826;37.0;37.1;34.0;36.666666666666664;4;41.0;41.0;0.0;0.0;29.0;0;5;5;0;2;2;0;2;0.0;0;2;30.0;1;3;0.0;0;2;0;0;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1822;34.88235294117647;0;31.8125;36.0;30.857142857142858;38.0;0.0;0;0.0;0.0;0.0;0.0;34.5;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;45.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1826;33.333333333333336;0;29.642857142857142;41.0;30.77777777777778;33.0;30.0;2;37.0;38.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1831;40.88235294117647;0;37.285714285714285;0.0;32.53333333333333;34.0;38.0;4;45.0;39.0;42.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1833;35.294117647058826;0;36.8235294117647;40.0;37.55555555555556;40.0;26.666666666666668;1;0.0;40.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1834;37.1764705882353;49;35.642857142857146;0.0;37.666666666666664;44.0;37.111111111111114;4;42.0;43.0;41.0;0.0;34.8;0;4;4;0;2;2;0;1;0.0;0;2;45.0;1;3;0.0;0;2;0;0;2;0.0;0;2;39.0;1;1;0.0;0;2;0.0;0;2;4
1837;42.05882352941177;0;40.13333333333333;47.0;36.0;42.0;32.44444444444444;3;24.0;37.0;41.0;0.0;19.666666666666668;0;5;5;0;2;1;1;2;0.0;0;2;12.0;1;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1838;38.53333333333333;0;37.6;0.0;39.6;45.0;27.5;2;0.0;40.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1839;42.94117647058823;0;38.4375;43.0;33.03125;40.0;36.375;4;0.0;40.0;40.0;0.0;19.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;39.0;1;1;0.0;0;2;0.0;0;2;3
1841;36.53333333333333;0;37.8;0.0;28.666666666666668;30.0;30.8;2;31.0;0.0;0.0;0.0;27.5;0;3;3;0;2;2;0;2;31.0;1;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1846;30.133333333333333;0;34.083333333333336;46.0;26.25;36.0;18.5;1;0.0;0.0;0.0;0.0;21.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;3
1848;33.1764705882353;0;29.5;0.0;24.25;30.0;30.8;2;0.0;36.0;0.0;0.0;29.75;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;36.0;1;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;2
1851;40.8235294117647;0;38.23529411764706;35.0;37.705882352941174;41.0;36.666666666666664;6;40.0;42.0;40.0;0.0;20.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;1
1852;33.705882352941174;0;36.0;48.0;36.5;30.0;0.0;0;0.0;0.0;0.0;0.0;34.0;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;44.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1853;41.11764705882353;0;37.05882352941177;42.0;35.625;30.0;41.81818181818182;6;45.0;0.0;42.0;35.0;33.0;0;5;5;0;3;3;0;1;30.0;1;2;0.0;0;3;0.0;0;2;0;0;2;45.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1855;34.85294117647059;0;36.7;43.0;28.571428571428573;33.0;32.5;3;0.0;38.0;0.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1856;38.529411764705884;0;35.333333333333336;0.0;32.28125;34.5;36.25;4;0.0;41.0;41.0;0.0;23.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;1
1859;37.470588235294116;0;37.64705882352941;40.0;36.2;37.0;37.666666666666664;3;0.0;44.0;0.0;0.0;30.5;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;37.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;4
1861;34.970588235294116;0;36.214285714285715;0.0;30.11111111111111;37.0;35.833333333333336;3;0.0;40.0;0.0;0.0;20.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;3
1862;34.56666666666667;0;33.64705882352941;46.0;25.2;30.0;28.0;1;0.0;0.0;0.0;0.0;28.666666666666668;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;43.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1863;34.088235294117645;0;34.35294117647059;37.0;28.0;37.0;29.2;2;0.0;31.0;0.0;0.0;28.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;3
1864;35.73529411764706;0;38.93333333333333;0.0;45.5;49.0;26.666666666666668;1;0.0;0.0;0.0;0.0;17.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;34.0;1;1;0.0;0;2;0.0;0;2;4
1865;35.94117647058823;0;36.333333333333336;0.0;35.36666666666667;32.5;37.25;4;0.0;43.0;42.0;0.0;24.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;49.0;1;1;0.0;0;2;0.0;0;2;2
1870;38.529411764705884;0;26.666666666666664;0.0;28.555555555555557;32.0;22.8;1;23.0;34.0;0.0;0.0;23.5;1;7;5;2;3;2;1;2;21.5;2;2;0.0;0;3;34.0;1;2;0;0;2;0.0;0;2;30.0;1;1;0.0;0;2;0.0;0;2;1
1871;33.88235294117647;0;35.94117647058823;48.0;33.142857142857146;35.0;31.166666666666668;3;0.0;34.0;0.0;0.0;28.75;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;37.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;2
1873;39.0;0;37.142857142857146;0.0;34.733333333333334;34.0;36.888888888888886;4;40.0;41.0;43.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1874;32.1764705882353;0;35.4;0.0;42.0;49.0;31.125;4;0.0;34.0;0.0;0.0;33.0;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;44.0;1;2;44.0;1;1;0.0;0;2;0.0;0;2;2
1876;40.0;0;37.8125;38.0;33.083333333333336;28.0;34.5;5;34.0;39.0;38.0;0.0;30.6875;1;10;7;3;3;3;0;1;32.0;1;2;32.5;2;3;0.0;0;2;0;0;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1877;27.676470588235293;0;29.261904761904763;47.0;40.5;39.0;34.4;2;0.0;0.0;0.0;0.0;29.25;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;36.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;1
1879;37.1764705882353;0;38.05882352941177;48.0;32.142857142857146;43.0;38.1;5;44.0;42.0;40.0;0.0;29.125;0;7;7;0;3;3;0;2;30.0;1;2;31.0;1;3;0.0;0;2;0;0;2;40.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2
1882;32.3;0;27.875;0.0;20.0;23.0;29.2;2;0.0;37.0;0.0;0.0;21.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;2
1889;39.11764705882353;0;39.64705882352941;46.0;35.46153846153846;37.0;36.285714285714285;3;0.0;43.0;42.0;0.0;22.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;1
1893;39.0;0;37.14705882352941;41.0;34.214285714285715;37.0;38.30769230769231;7;40.0;39.0;38.0;37.0;25.5;0;3;3;0;2;2;0;2;31.0;1;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;3
1894;38.11764705882353;50;39.06666666666667;0.0;34.63636363636363;38.0;36.125;4;0.0;43.0;39.0;0.0;24.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;49.0;1;1;0.0;0;2;0.0;0;2;3
1895;36.0;0;39.411764705882355;45.0;36.53333333333333;37.0;37.63636363636363;5;38.0;41.0;41.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1897;31.7;0;32.4;46.0;24.25;25.5;33.5;3;0.0;37.0;0.0;0.0;26.75;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;36.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;1
1898;29.933333333333334;0;24.4375;33.0;17.5;0.0;20.0;1;0.0;0.0;0.0;0.0;23.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;2
1900;39.705882352941174;0;37.88235294117647;42.0;29.181818181818183;31.0;36.5;5;44.0;37.0;40.0;0.0;28.77777777777778;0;8;8;0;4;3;1;2;31.0;1;2;27.0;1;3;0.0;0;2;0;0;2;34.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;3
1903;38.76470588235294;0;39.76470588235294;48.0;37.0;31.0;37.25;4;0.0;45.0;0.0;0.0;23.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;4
1905;36.35294117647059;44;35.588235294117645;42.0;34.5;30.0;35.625;4;0.0;44.0;0.0;0.0;22.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;1
1911;33.7;0;31.416666666666668;0.0;28.25;37.0;34.166666666666664;3;0.0;44.0;0.0;0.0;18.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;36.0;1;1;0.0;0;2;0.0;0;2;1
1912;30.733333333333334;0;30.23076923076923;43.0;21.25;23.5;33.5;3;0.0;40.0;0.0;0.0;27.25;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;37.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;3
1915;39.35294117647059;0;32.5;39.0;36.6;38.0;26.0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1
1916;31.970588235294116;0;33.464285714285715;42.0;30.857142857142858;27.0;20.0;1;0.0;0.0;0.0;0.0;31.75;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;1
1917;33.5;0;35.416666666666664;0.0;25.333333333333332;38.0;32.833333333333336;3;0.0;37.0;0.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;2
1918;35.333333333333336;0;35.75;43.0;22.333333333333332;16.0;21.25;2;0.0;10.0;11.0;0.0;30.5;0;3;3;0;2;2;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;44.0;1;2;34.0;1;1;0.0;0;2;0.0;0;2;1
1920;35.26470588235294;0;34.083333333333336;0.0;34.8;35.0;30.25;2;0.0;0.0;0.0;0.0;23.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;46.0;1;1;0.0;0;2;0.0;0;2;3
1921;35.35294117647059;0;30.055555555555557;0.0;35.25;48.0;19.5;1;0.0;0.0;0.0;0.0;18.5;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;4
1922;35.970588235294116;0;31.2;31.0;27.0;26.0;28.0;2;0.0;0.0;0.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;2
1926;30.866666666666667;0;36.5;40.0;19.5;0.0;0.0;0;0.0;0.0;0.0;0.0;24.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;1
1927;33.705882352941174;0;33.38461538461539;42.0;40.6;35.0;33.0;2;0.0;0.0;0.0;0.0;28.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1
